Longevity,Churn,HappinessIndex,ChangeHappinessIndex,SupportCases,ChangeSupportCases,SupportPriority,ChangeSupportPriority,ChangeNumberLogins,ChangeNumberBlogs,ChangeNumberViews,DaysLastLogin,HasSP,HasChangeSP,HasNullHI,PreviousHappinessIndex,IsRatedHI,HasSC,HasChangeSC,HasChangeNBlogs,HasChangeNViews,LongevityFlip,Longevity6,Longevity12,Longevity18,Longevity24,CustomerActivity1,CustomerActivity2,IsActive,MonthlyHappinessIndex
4,0,59,0,1,1,3,3,-57,0,96,0,1,1,0,59,1,1,1,0,1,63,4,4,4,4,-0.464694466244,-0.440139595033,1,14.75
5,0,39,-2,3,2,3,0,41,0,-11,0,1,0,0,41,1,1,1,0,1,62,5,5,5,5,0.108504349719,0.13305922093,1,7.8
5,0,0,0,1,0,3,0,18,0,0,-8,1,0,1,0,0,1,0,0,0,62,5,5,5,5,-0.138462328154,-0.00258619438955,1,0.0
4,0,76,-31,1,-1,2,-1,25,0,514,0,1,1,0,107,1,1,1,0,1,63,4,4,4,4,0.0551702615273,0.0797251327381,1,19.0
5,0,5,-29,0,-1,0,-3,-6,0,-7,4,0,1,0,34,1,0,1,0,1,62,5,5,5,5,-0.114488883106,-0.145594643172,1,1.0
4,0,86,86,0,0,0,0,37,0,0,19,0,0,0,0,1,0,0,0,0,63,4,4,4,4,0.350022476571,0.110189349218,1,21.5
5,0,112,63,0,0,0,0,78,5,0,-2,0,0,0,49,1,0,0,1,0,62,5,5,5,5,0.569367347183,0.621752534032,0,22.4
4,0,10,0,0,0,0,0,60,0,0,0,0,0,0,10,1,0,0,0,0,63,4,4,4,4,0.222152241321,0.246707112532,1,2.5
5,0,75,75,6,5,3,0,94,2,-16,21,1,0,0,0,1,1,1,1,1,62,5,5,5,5,0.822192726349,0.554529283357,0,15.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,66,1,1,1,1,-0.133981054281,-0.10942618307,1,0.0
3,1,0,-40,0,-4,0,-3,-58,0,254,12,0,1,1,40,1,0,1,0,1,64,3,3,3,3,-0.291118037968,-0.433545060587,1,0.0
5,0,80,80,2,2,3,3,36,1,0,18,1,1,0,0,1,1,1,1,0,62,5,5,5,5,0.383812850389,0.157894880855,1,16.0
3,0,47,47,0,0,0,0,18,0,0,0,0,0,0,0,1,0,0,0,0,64,3,3,3,3,-0.0271410656003,-0.00258619438955,1,15.6666666667
5,0,24,-36,0,0,0,0,-9,0,1,4,0,0,0,60,1,0,0,0,1,62,5,5,5,5,-0.131661112981,-0.162766873047,1,4.8
4,0,54,54,6,6,3,3,72,0,0,0,1,1,0,0,1,1,1,0,0,63,4,4,4,4,0.293378900441,0.317933771652,1,13.5
3,0,12,12,2,2,3,3,42,0,0,0,1,1,0,0,1,1,1,0,0,64,3,3,3,3,0.11531225264,0.139867123851,1,4.0
5,0,18,18,3,0,3,0,-9,0,0,4,1,0,0,0,1,1,0,0,0,62,5,5,5,5,-0.131740417344,-0.16284617741,1,3.6
5,0,153,61,1,-1,3,0,44,3,908,0,1,0,0,92,1,1,1,1,1,62,5,5,5,5,0.360114983893,0.384669855104,1,30.6
2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65,2,2,2,2,-0.133981054281,-0.10942618307,1,0.0
5,0,122,66,2,-2,3,0,23,4,10,1,1,0,0,56,1,1,1,1,1,62,5,5,5,5,0.231809256739,0.242448970131,1,24.4
5,0,4,-6,0,0,0,0,-6,0,0,7,0,0,0,10,1,0,0,0,0,62,5,5,5,5,-0.0721882791068,-0.14503951263,1,0.8
4,0,108,25,5,4,3,0,102,0,32,0,1,0,0,83,1,1,1,0,1,63,4,4,4,4,0.473983287862,0.498538159073,0,27.0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65,2,2,2,2,-0.133981054281,-0.10942618307,1,0.0
5,0,70,-11,0,0,0,0,-61,-3,58,2,0,0,0,81,1,0,0,1,1,62,5,5,5,5,-0.624543195802,-0.62781864023,0,14.0
4,0,149,96,5,4,3,0,52,76,0,0,1,0,0,53,1,1,1,1,0,63,4,4,4,4,4.25139038077,4.27594525198,0,37.25
5,0,35,-26,1,-5,3,0,-66,0,158,0,1,0,0,61,1,1,1,0,1,62,5,5,5,5,-0.513197590071,-0.48864271886,0,7.0
5,0,102,8,1,-3,3,0,16,0,163,12,1,0,0,94,1,1,1,0,1,62,5,5,5,5,0.140896329564,-0.00153069305532,1,20.4
5,0,138,0,1,-2,3,0,22,0,4,4,1,0,0,138,1,1,1,0,1,62,5,5,5,5,0.0525790028356,0.0214732427697,1,27.6
4,0,131,28,8,5,3,0,10,1,94,0,1,0,0,103,1,1,1,1,1,63,4,4,4,4,-0.0135298083172,0.0110250628935,1,32.75
5,0,56,6,1,-1,3,0,-3,0,3,13,1,0,0,50,1,1,1,0,1,62,5,5,5,5,0.0293472456776,-0.126994934761,1,11.2
3,0,32,32,0,0,0,0,16,1,0,0,0,0,0,0,1,0,0,1,0,64,3,3,3,3,0.0146289111102,0.039183782321,1,10.6666666667
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,66,1,1,1,1,-0.133981054281,-0.10942618307,1,0.0
5,0,168,2,0,-6,0,-3,52,1,49,3,0,1,0,166,1,0,1,1,1,62,5,5,5,5,0.273940275721,0.256749673475,1,33.6
4,0,86,51,0,-1,0,-3,83,1,13,0,0,1,0,35,1,0,1,1,1,63,4,4,4,4,0.413342047919,0.43789691913,1,21.5
5,0,111,85,1,0,3,0,30,2,2,1,1,0,0,26,1,1,0,1,1,62,5,5,5,5,0.165441533193,0.176081246585,1,22.2
4,0,146,146,3,3,3,3,344,2,0,0,1,1,0,0,1,1,1,1,0,63,4,4,4,4,2.01513201363,2.03968688484,0,36.5
4,0,74,74,1,1,2,2,61,0,0,0,1,1,0,0,1,1,1,0,0,63,4,4,4,4,0.228087796248,0.252642667458,1,18.5
5,0,10,-11,0,-1,0,-3,-9,0,1,4,0,1,0,21,1,0,1,0,1,62,5,5,5,5,-0.131661112981,-0.162766873047,1,2.0
5,0,91,63,4,3,3,3,43,3,45,-1,1,1,0,28,1,1,1,1,1,62,5,5,5,5,0.27182460578,0.31029463481,1,18.2
5,0,72,67,2,2,3,3,67,1,146,0,1,1,0,5,1,1,1,1,1,62,5,5,5,5,0.328920649386,0.353475520597,1,14.4
3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,64,3,3,3,3,-0.133981054281,-0.10942618307,1,0.0
5,1,51,21,0,0,0,0,24,1,497,21,0,0,0,30,1,0,0,1,1,62,5,5,5,5,0.393745933194,0.126082490202,1,10.2
5,0,143,2,7,1,3,0,-93,-2,702,0,1,0,0,141,1,1,1,1,1,62,5,5,5,5,-0.737598172685,-0.713043301474,0,28.6
5,0,119,119,1,1,3,3,73,2,0,3,1,1,0,0,1,1,1,1,0,62,5,5,5,5,0.448342101953,0.431151499707,1,23.8
5,0,0,0,0,0,0,0,-17,0,21,4,0,0,1,0,0,0,0,0,1,62,5,5,5,5,-0.177559465133,-0.208665225199,1,0.0
5,0,0,-5,0,0,0,0,-14,0,2,20,0,0,1,5,1,0,0,0,1,62,5,5,5,5,0.061382941855,-0.192365343318,1,0.0
5,0,126,39,8,4,3,0,-17,2,14,0,1,0,0,87,1,1,1,1,1,62,5,5,5,5,-0.126493053823,-0.101938182612,1,25.2
4,0,51,1,4,2,3,0,103,-1,52,0,1,0,0,50,1,1,1,1,1,63,4,4,4,4,0.427863843487,0.452418714698,1,12.75
4,0,5,-61,0,0,0,0,2,-1,21,4,0,0,0,66,1,0,0,1,1,63,4,4,4,4,-0.118425008089,-0.149530768155,1,1.25
3,1,158,-1,4,0,3,-1,18,0,5,0,1,1,0,159,1,1,0,0,1,64,3,3,3,3,-0.0267445437847,-0.00218967257398,1,52.6666666667
3,0,33,0,0,0,0,0,24,0,0,0,0,0,0,33,1,0,0,0,0,64,3,3,3,3,0.00847226395986,0.0330271351706,1,11.0
4,0,109,77,1,0,2,-1,40,-2,0,0,1,1,0,32,1,1,0,1,0,63,4,4,4,4,-0.00384103034083,0.0207138408699,1,27.25
2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65,2,2,2,2,-0.133981054281,-0.10942618307,1,0.0
4,0,25,-46,1,-3,3,0,26,-1,33,6,1,0,0,71,1,1,1,1,1,63,4,4,4,4,0.0528102781471,-0.00612579755713,1,6.25
3,1,87,-44,4,-8,3,0,-65,-3,951,2,1,0,0,131,1,1,1,1,1,64,3,3,3,3,-0.577466619248,-0.580742063675,0,29.0
3,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,64,3,3,3,3,-0.110238834574,-0.0856839633633,1,0.0
3,0,53,53,0,0,0,0,28,1,0,0,0,0,0,0,1,0,0,1,0,64,3,3,3,3,0.0858555702306,0.110410441441,1,17.6666666667
4,0,143,54,0,0,0,0,178,-3,19,0,0,0,0,89,1,0,0,1,1,63,4,4,4,4,0.763131245879,0.787686117089,0,35.75
3,0,15,15,2,2,3,3,50,0,0,0,1,1,0,0,1,1,1,0,0,64,3,3,3,3,0.162796692054,0.187351563265,1,5.0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65,2,2,2,2,-0.133981054281,-0.10942618307,1,0.0
4,1,0,-58,0,-1,0,-3,-14,-2,0,5,0,1,1,58,1,0,1,1,0,63,4,4,4,4,-0.254785207287,-0.299806125172,1,0.0
3,1,0,-22,1,1,3,3,1,-2,0,24,1,1,1,22,1,1,1,1,0,64,3,3,3,3,0.0986361151781,-0.210772801271,1,0.0
4,0,6,-85,1,1,3,3,-6,-1,0,5,1,1,0,91,1,1,1,1,0,63,4,4,4,4,-0.153659681309,-0.198680599194,1,1.5
4,1,5,-17,0,0,0,0,42,-2,0,0,0,0,0,22,1,0,0,1,0,63,4,4,4,4,0.00803007951256,0.0325849507233,1,1.25
4,1,84,24,4,4,3,3,29,3,378,0,1,1,0,60,1,1,1,1,1,63,4,4,4,4,0.229050347542,0.253605218753,1,21.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,66,1,1,1,1,-0.133981054281,-0.10942618307,1,0.0
4,0,0,-36,0,0,0,0,-2,-1,0,0,0,0,1,36,1,0,0,1,0,63,4,4,4,4,-0.199493250698,-0.174938379487,1,0.0
4,0,57,6,4,4,3,3,3,5,0,0,1,1,0,51,1,1,1,1,0,63,4,4,4,4,0.152031043319,0.17658591453,1,14.25
4,0,104,73,11,10,3,0,120,-1,0,0,1,0,0,31,1,1,1,1,0,63,4,4,4,4,0.524644450359,0.54919932157,0,26.0
4,0,86,23,0,-3,0,-3,-32,-1,3,3,0,1,0,63,1,0,1,1,1,63,4,4,4,4,-0.335576511952,-0.352767114199,1,21.5
4,0,85,37,2,2,3,3,40,1,13,0,1,1,0,48,1,1,1,1,1,63,4,4,4,4,0.158113186071,0.182668057282,1,21.25
4,0,45,45,2,1,4,1,20,0,5,0,1,1,0,0,1,1,1,0,1,63,4,4,4,4,-0.0148734339314,0.00968143727941,1,11.25
4,0,0,-32,0,0,0,0,8,-1,3,0,0,0,1,32,1,0,0,1,1,63,4,4,4,4,-0.139899788342,-0.115344917131,1,0.0
4,0,102,59,3,2,3,0,22,-1,1,0,1,0,0,43,1,1,1,1,1,63,4,4,4,4,-0.0569606280943,-0.0324057568836,1,25.5
3,1,23,23,2,2,3,3,62,0,0,0,1,1,0,0,1,1,1,0,0,64,3,3,3,3,0.234023351174,0.258578222385,1,7.66666666667
4,0,5,-27,1,1,3,3,38,-1,0,0,1,1,0,32,1,1,1,1,0,63,4,4,4,4,0.0379289463697,0.0624838175805,1,1.25
3,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,64,3,3,3,3,-0.0983677247207,-0.0738128535099,1,0.0
4,0,73,73,2,2,3,3,60,-2,0,0,1,1,0,0,1,1,1,1,0,63,4,4,4,4,0.114870068193,0.139424939404,1,18.25
3,1,83,40,10,9,3,0,72,1,1,2,1,0,0,43,1,1,1,1,1,64,3,3,3,3,0.374929607007,0.371654162579,1,27.6666666667
4,1,0,-10,0,-1,0,-3,-34,0,13,4,0,1,1,10,1,0,1,0,1,63,4,4,4,4,-0.279098333791,-0.310204093857,1,0.0
4,0,81,29,3,3,3,3,76,11,0,0,1,1,0,52,1,1,1,1,0,63,4,4,4,4,0.907173072351,0.931727943562,0,20.25
4,0,97,10,6,6,3,3,88,-2,2957,0,1,1,0,87,1,1,1,1,1,63,4,4,4,4,0.51556860787,0.54012347908,0,24.25
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,66,1,1,1,1,-0.133981054281,-0.10942618307,1,0.0
4,0,143,110,8,8,3,3,230,5,0,0,1,1,0,33,1,1,1,1,0,63,4,4,4,4,1.49940201168,1.52395688289,0,35.75
3,0,0,0,0,0,0,0,16,0,0,0,0,0,1,0,0,0,0,0,0,64,3,3,3,3,-0.0390121754537,-0.0144573042429,1,0.0
4,0,0,-48,0,0,0,0,-18,-3,8,0,0,0,1,48,1,0,0,1,1,63,4,4,4,4,-0.401109867748,-0.376554996537,1,0.0
3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,64,3,3,3,3,-0.0803399677169,-0.0557850965062,1,0.0
4,0,0,0,0,0,0,0,32,-1,0,0,0,0,1,0,0,0,0,1,0,63,4,4,4,4,0.00231561680952,0.0268704880203,1,0.0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65,2,2,2,2,-0.133981054281,-0.10942618307,1,0.0
4,1,0,-43,0,0,0,0,-22,-1,0,0,0,0,1,43,1,0,0,1,0,63,4,4,4,4,-0.318204349232,-0.293649478021,1,0.0
4,0,20,-20,0,0,0,0,6,0,0,1,0,0,0,40,1,0,0,0,0,63,4,4,4,4,-0.0844525669015,-0.0738128535099,1,5.0
4,1,0,-22,0,0,0,0,0,-2,0,3,0,0,1,22,1,0,0,1,0,63,4,4,4,4,-0.199517753951,-0.216708356198,1,0.0
4,0,0,-45,0,0,0,0,-14,-2,24,0,0,0,1,45,1,0,0,1,1,63,4,4,4,4,-0.322457691668,-0.297902820457,1,0.0
4,0,117,-10,2,-1,3,0,116,0,2,0,1,0,0,127,1,1,1,0,1,63,4,4,4,4,0.554701925942,0.579256797153,0,29.25
3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,64,3,3,3,3,-0.133981054281,-0.10942618307,1,0.0
3,0,25,25,0,0,0,0,76,0,0,0,0,0,0,0,1,0,0,0,0,64,3,3,3,3,0.317121120148,0.341675991359,1,8.33333333333
3,0,28,28,0,0,0,0,4,1,0,0,0,0,0,0,1,0,0,1,0,64,3,3,3,3,-0.0565977480101,-0.0320428767994,1,9.33333333333
2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65,2,2,2,2,-0.133981054281,-0.10942618307,1,0.0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65,2,2,2,2,-0.133981054281,-0.10942618307,1,0.0
3,0,48,48,0,0,0,0,14,1,0,0,0,0,0,0,1,0,0,1,0,64,3,3,3,3,0.00275780125682,0.0273126724676,1,16.0
3,0,112,112,7,7,3,3,66,7,0,0,1,1,0,0,1,1,1,1,0,64,3,3,3,3,0.633253176829,0.657808048039,0,37.3333333333
4,0,101,101,3,3,3,3,82,0,0,0,1,1,0,0,1,1,1,0,0,63,4,4,4,4,0.352734449708,0.377289320919,1,25.25
4,0,22,22,0,0,0,0,60,0,0,0,0,0,0,0,1,0,0,0,0,63,4,4,4,4,0.222152241321,0.246707112532,1,5.5
4,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,1,0,63,4,4,4,4,-0.187622140845,-0.163067269634,1,0.0
4,0,0,0,0,0,0,0,2,-1,0,0,0,0,1,0,0,0,0,1,0,63,4,4,4,4,-0.175751030991,-0.151196159781,1,0.0
3,0,15,15,1,1,3,3,76,0,0,0,1,1,0,0,1,1,1,0,0,64,3,3,3,3,0.317121120148,0.341675991359,1,5.0
4,0,153,153,20,20,3,3,180,7,0,0,1,1,0,0,1,1,1,1,0,63,4,4,4,4,1.30990643847,1.33446130968,0,38.25
3,0,73,73,0,0,0,0,76,2,0,0,0,0,0,0,1,0,0,1,0,64,3,3,3,3,0.424403293276,0.448958164487,1,24.3333333333
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,66,1,1,1,1,-0.133981054281,-0.10942618307,1,0.0
3,0,46,46,0,0,0,0,8,1,0,0,0,0,0,0,1,0,0,1,0,64,3,3,3,3,-0.0328555283034,-0.0083006570926,1,15.3333333333
2,1,73,73,4,4,3,3,68,2,0,0,1,1,0,0,1,1,1,1,0,65,2,2,2,2,0.376918853862,0.401473725073,1,36.5
2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65,2,2,2,2,-0.133981054281,-0.10942618307,1,0.0
3,0,41,41,2,2,3,3,64,1,0,0,1,1,0,0,1,1,1,1,0,64,3,3,3,3,0.299535547592,0.324090418802,1,13.6666666667
3,0,110,110,0,0,0,0,58,1,0,0,0,0,0,0,1,0,0,1,0,64,3,3,3,3,0.263922218031,0.288477089242,1,36.6666666667
2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65,2,2,2,2,-0.133981054281,-0.10942618307,1,0.0
3,0,72,72,0,0,0,0,28,2,0,0,0,0,0,0,1,0,0,1,0,64,3,3,3,3,0.139496656794,0.164051528005,1,24.0
2,1,57,57,1,1,3,3,56,2,0,0,1,1,0,0,1,1,1,1,0,65,2,2,2,2,0.305692194742,0.330247065953,1,28.5
3,0,46,46,0,0,0,0,14,1,0,0,0,0,0,0,1,0,0,1,0,64,3,3,3,3,0.00275780125682,0.0273126724676,1,15.3333333333
3,0,42,42,1,1,3,3,20,1,0,0,1,1,0,0,1,1,1,1,0,64,3,3,3,3,0.038371130817,0.0629260020278,1,14.0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65,2,2,2,2,-0.133981054281,-0.10942618307,1,0.0
3,0,123,123,1,1,3,3,32,2,0,0,1,1,0,0,1,1,1,1,0,64,3,3,3,3,0.163238876501,0.187793747712,1,41.0
3,0,32,32,0,0,0,0,24,2,0,0,0,0,0,0,1,0,0,1,0,64,3,3,3,3,0.115754437088,0.140309308298,1,10.6666666667
2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65,2,2,2,2,-0.133981054281,-0.10942618307,1,0.0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65,2,2,2,2,-0.133981054281,-0.10942618307,1,0.0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65,2,2,2,2,-0.133981054281,-0.10942618307,1,0.0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65,2,2,2,2,-0.133981054281,-0.10942618307,1,0.0
3,0,66,66,1,1,3,3,46,1,0,0,1,1,0,0,1,1,1,1,0,64,3,3,3,3,0.192695558911,0.217250430122,1,22.0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65,2,2,2,2,-0.133981054281,-0.10942618307,1,0.0
3,0,5,5,0,0,0,0,30,0,0,0,0,0,0,0,1,0,0,0,0,64,3,3,3,3,0.04408559352,0.0686404647308,1,1.66666666667
3,0,51,51,2,2,3,3,40,1,0,0,1,1,0,0,1,1,1,1,0,64,3,3,3,3,0.157082229351,0.181637100562,1,17.0
3,0,15,15,0,0,0,0,72,0,0,0,0,0,0,0,1,0,0,0,0,64,3,3,3,3,0.293378900441,0.317933771652,1,5.0
3,0,43,43,0,0,0,0,2,3,0,0,0,0,0,0,1,0,0,1,0,64,3,3,3,3,0.0388133152643,0.0633681864751,1,14.3333333333
2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65,2,2,2,2,-0.133981054281,-0.10942618307,1,0.0
3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,64,3,3,3,3,-0.0803399677169,-0.0557850965062,1,0.0
3,0,100,100,4,4,3,3,46,1,0,0,1,1,0,0,1,1,1,1,0,64,3,3,3,3,0.192695558911,0.217250430122,1,33.3333333333
3,0,52,52,0,0,0,0,14,2,0,0,0,0,0,0,1,0,0,1,0,64,3,3,3,3,0.0563988878207,0.0809537590315,1,17.3333333333
2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65,2,2,2,2,-0.133981054281,-0.10942618307,1,0.0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,64,3,3,3,3,-0.133981054281,-0.10942618307,1,0.0
3,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,64,3,3,3,3,-0.026698881153,-0.00214400994225,1,0.0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65,2,2,2,2,-0.133981054281,-0.10942618307,1,0.0
3,0,31,31,0,0,0,0,8,1,0,0,0,0,0,0,1,0,0,1,0,64,3,3,3,3,-0.0328555283034,-0.0083006570926,1,10.3333333333
3,0,47,47,0,0,0,0,16,1,0,0,0,0,0,0,1,0,0,1,0,64,3,3,3,3,0.0146289111102,0.039183782321,1,15.6666666667
3,0,53,53,0,0,0,0,30,1,0,0,0,0,0,0,1,0,0,1,0,64,3,3,3,3,0.097726680084,0.122281551295,1,17.6666666667
2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65,2,2,2,2,-0.133981054281,-0.10942618307,1,0.0
2,1,53,53,0,0,0,0,276,2,0,0,0,0,0,0,1,0,0,1,0,65,2,2,2,2,1.61151427862,1.63606914983,0,26.5
2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65,2,2,2,2,-0.133981054281,-0.10942618307,1,0.0
3,0,72,72,0,0,0,0,32,18,0,0,0,0,0,0,1,0,0,1,0,64,3,3,3,3,1.02149626152,1.04605113273,0,24.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,66,1,1,1,1,-0.133981054281,-0.10942618307,1,0.0
3,0,33,33,0,0,0,0,4,2,0,0,0,0,0,0,1,0,0,1,0,64,3,3,3,3,-0.00295666144623,0.0215982097645,1,11.0
3,0,31,31,1,1,3,3,6,1,0,0,1,1,0,0,1,1,1,1,0,64,3,3,3,3,-0.0447266381568,-0.020171766946,1,10.3333333333
3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,64,3,3,3,3,-0.133981054281,-0.10942618307,1,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,66,1,1,1,1,-0.133981054281,-0.10942618307,1,0.0
3,0,45,45,1,1,3,3,28,3,0,0,1,1,0,0,1,1,1,1,0,64,3,3,3,3,0.193137743358,0.217692614569,1,15.0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65,2,2,2,2,-0.133981054281,-0.10942618307,1,0.0
3,0,32,32,0,0,0,0,50,1,0,0,0,0,0,0,1,0,0,1,0,64,3,3,3,3,0.216437778618,0.240992649829,1,10.6666666667
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,66,1,1,1,1,-0.133981054281,-0.10942618307,1,0.0
3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,64,3,3,3,3,-0.0803399677169,-0.0557850965062,1,0.0
3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,64,3,3,3,3,-0.0803399677169,-0.0557850965062,1,0.0
3,0,21,21,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,1,0,64,3,3,3,3,-0.0684688578635,-0.0439139866528,1,7.0
3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,64,3,3,3,3,-0.0803399677169,-0.0557850965062,1,0.0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65,2,2,2,2,-0.133981054281,-0.10942618307,1,0.0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65,2,2,2,2,-0.133981054281,-0.10942618307,1,0.0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,64,3,3,3,3,-0.133981054281,-0.10942618307,1,0.0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,64,3,3,3,3,-0.133981054281,-0.10942618307,1,0.0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,64,3,3,3,3,-0.133981054281,-0.10942618307,1,0.0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65,2,2,2,2,-0.133981054281,-0.10942618307,1,0.0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,64,3,3,3,3,-0.133981054281,-0.10942618307,1,0.0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65,2,2,2,2,-0.133981054281,-0.10942618307,1,0.0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65,2,2,2,2,-0.133981054281,-0.10942618307,1,0.0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65,2,2,2,2,-0.133981054281,-0.10942618307,1,0.0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65,2,2,2,2,-0.133981054281,-0.10942618307,1,0.0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65,2,2,2,2,-0.133981054281,-0.10942618307,1,0.0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65,2,2,2,2,-0.133981054281,-0.10942618307,1,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,66,1,1,1,1,-0.133981054281,-0.10942618307,1,0.0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65,2,2,2,2,-0.133981054281,-0.10942618307,1,0.0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65,2,2,2,2,-0.133981054281,-0.10942618307,1,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,66,1,1,1,1,-0.133981054281,-0.10942618307,1,0.0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65,2,2,2,2,-0.133981054281,-0.10942618307,1,0.0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65,2,2,2,2,-0.133981054281,-0.10942618307,1,0.0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65,2,2,2,2,-0.133981054281,-0.10942618307,1,0.0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65,2,2,2,2,-0.133981054281,-0.10942618307,1,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,66,1,1,1,1,-0.133981054281,-0.10942618307,1,0.0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65,2,2,2,2,-0.133981054281,-0.10942618307,1,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,66,1,1,1,1,-0.133981054281,-0.10942618307,1,0.0
