ID,Customer Age (in months),"Churn (1 = Yes, 0 = No)",CHI Score Month 0,CHI Score 0-1,Support Cases Month 0,Support Cases 0-1,SP Month 0,SP 0-1,Logins 0-1,Blog Articles 0-1,Views 0-1, Days Since Last Login 0-1
" 3,769 ",9,1,52,0,0,0,0,0,2,0,-44,31
" 3,770 ",10,0,101,-30,0,0,0,0,-11,-4,-375,0
" 3,771 ",9,0,173,7,0,-1,0,-4,33,2,30,1
" 3,772 ",10,1,0,0,0,0,0,0,0,0,0,31
" 3,773 ",9,0,185,43,2,-2,3,1,-38,-1,224,0
" 3,774 ",10,0,158,-34,3,0,3,0,-48,0,396,0
" 3,775 ",8,0,21,-3,0,0,0,0,20,0,0,10
" 3,776 ",10,0,195,17,3,-1,3,0,125,2,207,0
" 3,777 ",10,0,191,3,5,1,3,0,100,2,230414,0
" 3,778 ",9,0,164,19,2,-1,3,-1,105,0,-58,-1
" 3,779 ",5,1,68,16,3,2,3,0,-7,0,951,6
" 3,780 ",9,0,0,0,0,0,0,0,0,0,0,31
" 3,781 ",8,0,64,-12,1,1,3,3,-11,0,161,-3
" 3,782 ",1,0,0,0,0,0,0,0,0,0,0,0
" 3,783 ",10,0,6,-76,0,0,0,0,-2,-1,-52,-7
" 3,784 ",10,0,129,-6,0,-2,0,-2,20,0,95,0
" 3,785 ",10,0,136,0,0,0,0,0,20,3,121,7
" 3,786 ",10,0,34,-26,0,0,0,0,-1,0,5,3
" 3,787 ",9,0,5,-17,0,0,0,0,3,0,16,-87
" 3,788 ",8,0,107,43,3,3,3,3,167,0,0,0
" 3,789 ",8,0,234,2,0,0,0,0,-15,6,-937,0
" 3,790 ",9,0,53,-62,0,0,0,0,-2,-1,-8,16
" 3,791 ",9,0,43,8,0,0,0,0,51,0,0,-3
" 3,792 ",9,0,91,-21,0,0,0,0,5,0,126,6
" 3,793 ",10,0,140,-4,1,1,3,3,11,-2,-151,-2
" 3,794 ",10,0,183,11,0,0,0,0,13,6,116,0
" 3,795 ",10,0,207,37,1,-4,3,0,101,3,598,0
" 3,796 ",9,0,210,87,2,-7,3,0,56,3,142,-1
" 3,797 ",9,0,133,1,0,0,0,0,10,0,3887,0
" 3,798 ",9,0,112,51,1,1,3,3,22,1,-66,-2
" 3,799 ",10,0,0,0,0,0,0,0,0,0,0,31
" 3,800 ",10,0,78,-15,0,-1,0,-3,-2,-1,-11,1
" 3,801 ",9,0,128,-4,0,-1,0,-3,-79,-3,312,0
" 3,802 ",8,0,67,-1,0,0,0,0,5,0,57,10
" 3,803 ",9,0,0,0,0,0,0,0,1,0,0,-47
" 3,804 ",9,0,150,15,0,0,0,0,31,0,452,0
" 3,805 ",9,0,148,18,0,0,0,0,159,2,45,0
" 3,806 ",8,1,109,10,0,0,0,0,3,0,150,6
" 3,807 ",6,0,0,-41,0,0,0,0,-14,0,0,1
" 3,808 ",9,0,165,46,0,0,0,0,20,5,2,31
" 3,809 ",9,0,1,1,2,2,3,3,18,0,0,31
" 3,810 ",8,0,72,0,0,-1,0,-3,4,0,-4,0
" 3,811 ",8,1,40,-100,0,-1,0,-2,-16,0,4399,6
" 3,812 ",10,0,91,10,2,2,3,3,226,0,-24,0
" 3,813 ",9,0,14,11,0,0,0,0,19,0,1,19
" 3,814 ",4,0,23,-11,1,1,3,3,36,0,1,0
" 3,815 ",10,0,97,52,2,-2,3,0,27,1,0,-23
" 3,816 ",9,0,169,-33,1,-2,3,0,-31,-1,244,2
" 3,817 ",9,0,86,2,0,0,0,0,-6,3,0,0
" 3,818 ",9,0,79,-42,0,-1,0,-3,-3,-1,39,12
" 3,819 ",9,0,134,-18,1,1,3,3,39,3,247,0
" 3,820 ",8,0,141,-36,0,-1,0,-3,89,9,108,0
" 3,821 ",8,0,167,5,0,-2,0,-3,119,12,195,0
" 3,822 ",9,0,118,18,2,2,3,3,83,0,-47,-14
" 3,823 ",9,0,66,-108,0,-1,0,-3,-82,-1,56,0
" 3,824 ",9,0,0,0,0,0,0,0,0,0,7,31
" 3,825 ",8,0,86,-1,0,0,0,0,-2,0,-56,-5
" 3,826 ",8,0,18,-41,0,0,0,0,-4,0,10,-23
" 3,827 ",9,0,187,-31,0,0,0,0,44,-1,489,0
" 3,828 ",9,0,216,48,0,0,0,0,70,0,68,0
" 3,829 ",2,0,0,0,0,0,0,0,0,0,0,0
" 3,830 ",9,0,159,-45,1,-3,3,0,-15,-2,-40,0
" 3,831 ",9,0,150,10,4,4,3,3,33,0,-63,-1
" 3,832 ",9,0,135,-15,1,1,3,3,54,1,-70,0
" 3,833 ",9,0,134,-5,0,0,0,0,-2,0,-63,3
" 3,834 ",9,0,41,-36,2,1,3,0,48,-1,-24,-1
" 3,835 ",9,0,182,-3,1,0,3,0,6,-2,100,-1
" 3,836 ",9,0,25,0,0,-2,0,-3,-6,0,3,-14
" 3,837 ",9,0,143,-26,0,0,0,0,-9,0,-167,0
" 3,838 ",9,0,80,15,0,-1,0,-3,0,0,41,4
" 3,839 ",9,0,194,14,0,0,0,0,71,8,-302,0
" 3,840 ",6,0,31,2,1,-1,2,-1,0,0,0,-14
" 3,841 ",3,0,0,0,0,0,0,0,10,0,0,0
" 3,842 ",6,0,81,36,2,0,3,0,54,1,0,1
" 3,843 ",9,0,15,-10,0,0,0,0,-3,0,-5,1
" 3,844 ",9,0,135,-5,0,-1,0,-3,-22,0,528,-2
" 3,845 ",3,0,31,31,0,0,0,0,34,0,0,0
" 3,846 ",9,0,0,0,0,0,0,0,0,0,5,31
" 3,847 ",9,0,131,33,0,0,0,0,3,2,38,-1
" 3,848 ",8,0,196,13,10,8,3,1,211,-1,26,0
" 3,849 ",7,1,135,-1,2,2,3,3,-45,0,17,-4
" 3,850 ",9,0,192,-6,0,0,0,0,-16,-1,-28,-3
" 3,851 ",8,0,166,4,0,0,0,0,13,-2,169,0
" 3,852 ",9,0,210,9,0,-1,0,-1,7,8,-589,0
" 3,853 ",4,0,45,40,0,0,0,0,74,1,0,1
" 3,854 ",8,0,21,1,0,0,0,0,-2,0,0,-3
" 3,855 ",3,0,64,64,0,0,0,0,18,1,0,0
" 3,856 ",9,0,120,-38,0,0,0,0,33,-2,482,-2
" 3,857 ",9,0,130,-5,0,-1,0,-3,-13,0,230,1
" 3,858 ",9,0,121,61,0,0,0,0,22,3,3,31
" 3,859 ",8,0,177,13,4,3,2,-1,32,-1,-57,0
" 3,860 ",9,0,60,-32,1,0,0,-3,6,-2,-26,10
" 3,861 ",7,1,33,-36,0,0,0,0,-4,-1,-148,22
" 3,862 ",8,0,31,-15,1,-1,3,0,-20,0,2,-24
" 3,863 ",4,0,46,-1,2,0,3,0,75,0,494,0
" 3,864 ",9,0,0,0,0,0,0,0,0,0,0,31
" 3,865 ",9,0,64,-37,0,0,0,0,-3,-1,-64,-7
" 3,866 ",9,0,143,8,1,0,2,0,67,0,707,4
" 3,867 ",8,0,168,9,5,3,3,0,-6,-4,43,0
" 3,868 ",4,0,39,39,2,2,3,3,-4,0,0,3
" 3,869 ",8,0,104,24,0,0,0,0,59,3,32,5
" 3,870 ",9,0,109,59,4,4,3,3,32,1,46,2
" 3,871 ",7,0,150,3,2,1,3,0,36,2,197,0
" 3,872 ",6,0,195,54,1,1,3,3,96,-2,-51,0
" 3,873 ",9,0,185,-2,0,-1,0,-3,-71,0,190,0
" 3,874 ",8,0,189,18,1,1,3,3,47,0,-717,0
" 3,875 ",8,0,173,-3,4,2,3,1,30,-3,67,0
" 3,876 ",8,1,107,-10,0,0,0,0,-28,0,102,0
" 3,877 ",9,0,164,-3,0,0,0,0,8,1,-24,0
" 3,878 ",8,0,123,-54,1,-4,3,0,6,-2,-512,17
" 3,879 ",8,0,124,4,0,0,0,0,66,0,-161,0
" 3,880 ",9,0,180,11,3,2,3,0,-38,1,1290,0
" 3,881 ",4,0,111,103,15,15,3,3,68,0,0,0
" 3,882 ",9,0,129,-2,3,-1,3,0,31,-2,-547,1
" 3,883 ",5,0,62,22,2,2,3,3,16,3,19,0
" 3,884 ",9,0,88,0,0,0,0,0,-3,0,-24,17
" 3,885 ",6,0,84,26,0,0,0,0,21,6,5,1
" 3,886 ",8,1,93,10,0,0,0,0,45,0,-272,0
" 3,887 ",9,0,77,-18,1,1,3,3,0,0,266,-1
" 3,888 ",9,0,132,109,0,0,0,0,67,1,-126,-3
" 3,889 ",5,0,185,-29,4,2,3,1,44,1,152,-2
" 3,890 ",9,0,61,-7,0,0,0,0,-2,0,7,-1
" 3,891 ",3,0,22,22,1,1,2,2,34,0,0,0
" 3,892 ",9,0,182,-32,1,1,3,3,44,1,304,0
" 3,893 ",9,0,116,-7,0,0,0,0,-3,-7,-293,0
" 3,894 ",8,0,78,-10,0,0,0,0,-5,0,-62,-3
" 3,895 ",8,0,41,6,0,0,0,0,-4,0,12,2
" 3,896 ",8,0,129,13,0,-1,0,-3,131,1,40,0
" 3,897 ",9,0,157,14,0,0,0,0,34,-1,-853,0
" 3,898 ",4,0,95,75,4,2,3,0,65,0,4,4
" 3,899 ",9,0,153,36,0,-2,0,-3,32,1,286,10
" 3,900 ",9,0,87,-13,0,-1,0,-3,-68,0,290,0
" 3,901 ",6,0,103,-5,0,-3,0,-3,-5,0,174,-1
" 3,902 ",6,0,51,-46,0,0,0,0,-13,0,3,10
" 3,903 ",8,0,145,0,2,2,3,3,169,0,-72,0
" 3,904 ",9,0,156,-11,0,0,0,0,63,-1,73,0
" 3,905 ",8,0,21,-47,0,0,0,0,-12,-1,0,-3
" 3,906 ",9,0,40,-10,0,0,0,0,-3,0,-371,5
" 3,907 ",1,0,0,0,0,0,0,0,0,0,0,0
" 3,908 ",9,0,196,-12,0,0,0,0,6,-20,886,-1
" 3,909 ",9,0,163,-1,0,-1,0,-3,13,-1,48,3
" 3,910 ",9,0,132,33,0,0,0,0,15,1,-4,-2
" 3,911 ",8,0,109,1,0,0,0,0,9,2,-451,7
" 3,912 ",9,0,189,30,3,1,3,0,39,-1,-1032,1
" 3,913 ",8,0,152,66,1,0,3,0,20,3,0,-1
" 3,914 ",9,0,0,0,0,0,0,0,0,0,0,31
" 3,915 ",9,0,216,1,0,-6,0,-3,13,2,-33,0
" 3,916 ",8,0,188,20,0,-1,0,-3,19,-2,-107,0
" 3,917 ",6,0,145,-3,1,-3,3,0,34,0,514,2
" 3,918 ",1,0,0,0,0,0,0,0,0,0,0,0
" 3,919 ",9,0,119,0,0,-1,0,-3,4,0,-8,-7
" 3,920 ",9,0,105,25,0,0,0,0,21,0,-121,17
" 3,921 ",5,0,73,17,0,0,0,0,-11,0,-4,0
" 3,922 ",9,0,70,-3,1,1,3,3,4,0,-40,0
" 3,923 ",8,0,81,22,0,-1,0,0,-13,0,7,0
" 3,924 ",9,0,118,12,1,1,3,3,-5,0,1,0
" 3,925 ",6,0,79,46,0,0,0,0,17,3,0,-2
" 3,926 ",8,0,114,37,0,0,0,0,3,3,29,0
" 3,927 ",9,0,102,-23,0,0,0,0,7,3,9,3
" 3,928 ",9,0,0,-51,0,-2,0,-3,-10,-1,4,-16
" 3,929 ",9,0,81,-40,0,0,0,0,-18,1,-38,3
" 3,930 ",9,0,110,27,2,2,0,0,53,2,2,0
" 3,931 ",9,0,138,-51,4,4,3,3,40,0,9,0
" 3,932 ",8,0,136,1,1,1,3,3,-4,0,144,3
" 3,933 ",9,0,190,4,6,1,3,0,334,0,95,0
" 3,934 ",9,0,130,4,1,1,3,3,31,0,78,1
" 3,935 ",9,0,108,4,1,1,3,3,23,0,13,0
" 3,936 ",6,0,209,67,3,3,3,3,21,2,682,0
" 3,937 ",8,0,105,-13,1,-3,3,0,-4,0,-261,0
" 3,938 ",9,0,168,-7,0,-3,0,-3,6,-3,8,0
" 3,939 ",9,0,202,12,10,4,3,0,47,-2,-253,-1
" 3,940 ",8,0,169,26,3,1,3,0,25,1,-26,0
" 3,941 ",7,0,55,-11,0,0,0,0,-9,0,-15,-2
" 3,942 ",5,0,133,9,2,2,3,3,28,2,-275,10
" 3,943 ",9,0,207,38,5,-7,3,0,19,0,-6,4
" 3,944 ",9,0,147,-9,8,-3,3,0,95,2,849,0
" 3,945 ",8,0,149,48,0,0,0,0,10,-2,89,-1
" 3,946 ",8,0,138,-5,0,-3,0,-3,14,0,1227,0
" 3,947 ",9,0,98,25,0,-1,0,-3,-3,1,123,-4
" 3,948 ",7,0,110,16,0,-1,0,-3,9,0,0,0
" 3,949 ",3,0,2,2,0,0,0,0,10,0,0,0
" 3,950 ",9,0,102,-46,1,-7,3,0,-43,-1,66,-2
" 3,951 ",6,0,153,8,0,0,0,0,1,1,431,0
" 3,952 ",9,0,67,-2,0,-2,0,-3,-35,-7,1,0
" 3,953 ",7,0,26,-27,0,0,0,0,-2,0,-7,18
" 3,954 ",9,0,61,20,0,0,0,0,3,0,-230,10
" 3,955 ",9,0,85,-69,0,0,0,0,0,-5,-3,3
" 3,956 ",5,0,179,23,0,-2,0,-3,75,1,710,0
" 3,957 ",9,0,37,-15,0,0,0,0,-8,0,0,3
" 3,958 ",3,0,0,0,0,0,0,0,0,0,0,0
" 3,959 ",3,0,6,6,0,0,0,0,20,0,0,0
" 3,960 ",8,0,141,-6,0,-2,0,-3,2,-1,330,17
" 3,961 ",8,0,0,-11,0,0,0,0,-13,0,0,4
" 3,962 ",8,0,80,-30,0,0,0,0,-16,0,192,11
" 3,963 ",9,0,24,24,0,0,0,0,0,0,84,31
" 3,964 ",9,0,32,15,3,1,3,0,8,0,-82,-4
" 3,965 ",1,0,0,0,0,0,0,0,0,0,0,0
" 3,966 ",9,0,148,-10,0,0,0,0,-13,2,-33,6
" 3,967 ",7,0,83,-37,0,0,0,0,10,-1,-20,-1
" 3,968 ",8,0,135,0,0,0,0,0,-5,-1,57,-1
" 3,969 ",7,0,113,-3,0,0,0,0,6,-2,-32,3
" 3,970 ",9,0,105,90,0,0,0,0,30,4,-2,0
" 3,971 ",3,0,2,2,0,0,0,0,22,0,0,0
" 3,972 ",7,0,79,32,0,0,0,0,19,1,0,2
" 3,973 ",8,0,203,-21,5,-12,3,0,32,-1,3289,0
" 3,974 ",8,0,123,1,0,-1,0,-3,49,1,-219,0
" 3,975 ",9,0,121,-28,0,-1,0,-3,-16,-2,1298,-1
" 3,976 ",9,0,72,-41,0,0,0,0,-15,-1,-122,7
" 3,977 ",9,0,127,47,0,0,0,0,57,2,-40,0
" 3,978 ",9,1,0,-25,0,0,0,0,-6,0,13,-7
" 3,979 ",8,0,76,15,0,-1,0,-3,42,-1,-204,5
" 3,980 ",9,0,134,-11,1,-1,3,0,-25,0,-111,0
" 3,981 ",9,0,40,-37,0,0,0,0,0,-2,0,-13
" 3,982 ",9,0,106,21,5,5,3,3,40,7,-19,-1
" 3,983 ",7,0,85,39,0,0,0,0,-8,0,4,0
" 3,984 ",9,1,173,62,0,0,0,0,35,-3,-134,0
" 3,985 ",8,0,160,5,1,0,3,0,-11,0,189,-1
" 3,986 ",6,0,52,-25,0,0,0,0,11,0,1504,9
" 3,987 ",8,0,79,17,0,0,0,0,42,1,967,8
" 3,988 ",9,0,218,0,3,-5,3,0,-75,-8,766,0
" 3,989 ",9,0,60,-11,0,0,0,0,-11,0,-48,-1
" 3,990 ",9,0,0,0,0,0,0,0,0,0,0,31
" 3,991 ",9,0,106,15,1,-1,3,0,-36,0,1595,1
" 3,992 ",8,0,103,11,0,0,0,0,61,2,440,0
" 3,993 ",7,0,126,1,0,0,0,0,18,0,26,-2
" 3,994 ",6,0,25,0,0,-2,0,-3,-4,0,0,13
" 3,995 ",9,0,108,13,0,-1,0,-3,-4,0,-3,0
" 3,996 ",9,0,141,-25,2,1,3,0,96,-2,0,0
" 3,997 ",9,0,0,-48,0,0,0,0,-1,0,1446,12
" 3,998 ",8,0,133,64,0,0,0,0,28,0,0,-1
" 3,999 ",7,0,65,3,0,0,0,0,1,0,13,4
" 4,000 ",8,0,79,-11,0,0,0,0,-4,0,24,0
" 4,001 ",7,0,177,0,0,0,0,0,17,2,-76,-1
" 4,002 ",8,0,143,-3,0,0,0,0,51,1,55,0
" 4,003 ",9,0,16,-15,0,0,0,0,0,0,-350,-15
" 4,004 ",8,0,0,0,1,1,3,3,10,0,0,-32
" 4,005 ",9,0,144,-17,0,0,0,0,-23,-6,-255,0
" 4,006 ",6,1,90,25,0,-1,0,-3,-4,0,0,3
" 4,007 ",9,0,113,39,0,0,0,0,1,4,23,-16
" 4,008 ",8,0,138,-3,0,0,0,0,10,2,-380,-2
" 4,009 ",9,0,148,11,2,1,3,0,37,1,24,0
" 4,010 ",3,0,87,87,2,2,3,3,106,1,0,0
" 4,011 ",3,0,56,56,4,4,3,3,74,0,0,0
" 4,012 ",9,0,82,14,4,1,3,0,-36,0,-29,-101
" 4,013 ",9,0,123,23,0,-1,0,-3,42,-1,-47,-7
" 4,014 ",7,0,126,-13,0,-2,0,-3,3,1,460,0
" 4,015 ",8,0,171,-8,0,-2,0,-3,-32,1,-10,0
" 4,016 ",6,0,196,52,2,-1,3,0,50,2,-329,4
" 4,017 ",9,0,78,-1,0,0,0,0,6,0,-38,4
" 4,018 ",8,0,124,-6,4,2,3,0,74,3,-137,0
" 4,019 ",8,0,82,-12,0,0,0,0,23,3,39,-4
" 4,020 ",8,1,23,-12,0,0,0,0,-8,0,1,-28
" 4,021 ",7,0,57,-66,0,0,0,0,0,-2,96,13
" 4,022 ",7,0,129,-8,0,0,0,0,47,1,-59,-1
" 4,023 ",8,0,141,3,1,-1,4,2,8,2,-964,-1
" 4,024 ",9,0,95,0,0,0,0,0,3,0,-189,4
" 4,025 ",8,0,41,-46,0,0,0,0,21,0,0,-77
" 4,026 ",9,0,37,0,0,0,0,0,0,0,15,4
" 4,027 ",8,0,0,0,0,0,0,0,0,0,-8,31
" 4,028 ",9,0,137,-5,0,0,0,0,37,0,-466,0
" 4,029 ",9,0,73,46,0,0,0,0,9,1,8,24
" 4,030 ",7,0,34,-11,1,0,3,0,3,0,149,-3
" 4,031 ",8,0,131,47,0,0,0,0,47,-1,14,-4
" 4,032 ",8,0,129,-4,0,-2,0,-3,-31,-5,-10,-5
" 4,033 ",9,0,87,14,5,4,3,0,44,19,131,0
" 4,034 ",9,0,20,0,0,0,0,0,1,0,131,6
" 4,035 ",8,0,171,12,0,0,0,0,2,-2,-94,0
" 4,036 ",8,0,11,11,0,0,0,0,22,0,0,31
" 4,037 ",9,0,168,-11,0,0,0,0,36,-3,-52,0
" 4,038 ",9,0,32,3,0,0,0,0,-17,0,5,2
" 4,039 ",9,0,116,3,0,0,0,0,2,0,-15,-2
" 4,040 ",9,0,194,9,0,0,0,0,31,-2,1600,0
" 4,041 ",8,0,210,19,1,1,3,3,35,-1,126,0
" 4,042 ",9,0,70,-32,0,0,0,0,-12,0,-12,-2
" 4,043 ",7,0,112,0,0,0,0,0,-12,0,177,0
" 4,044 ",6,0,4,-9,1,-3,3,0,-7,0,0,-5
" 4,045 ",8,0,201,-3,0,0,0,0,26,-3,-64,-1
" 4,046 ",8,0,82,-17,0,-1,0,-3,14,-1,21,-9
" 4,047 ",7,0,79,41,0,0,0,0,26,1,76,0
" 4,048 ",6,0,51,51,1,0,3,0,55,0,-4,3
" 4,049 ",8,0,106,-48,0,-1,0,-3,-38,-8,-17,0
" 4,050 ",5,0,248,47,1,0,3,0,111,17,18,0
" 4,051 ",8,0,158,-28,1,-1,3,0,-21,0,-895,0
" 4,052 ",8,0,0,-4,0,0,0,0,-4,0,0,-48
" 4,053 ",8,0,144,10,1,-1,3,0,-38,0,334,-3
" 4,054 ",8,0,75,-37,2,1,3,0,1,-2,18,0
" 4,055 ",7,1,132,-17,2,-1,3,0,102,-1,-50,4
" 4,056 ",6,0,56,-34,0,-8,0,-3,-39,0,46,1
" 4,057 ",8,0,167,27,2,-2,3,0,42,5,-4,0
" 4,058 ",6,1,74,-3,0,-2,0,-3,-20,0,3,-5
" 4,059 ",8,0,180,9,2,1,3,0,68,-1,97,0
" 4,060 ",8,0,91,12,0,0,0,0,-1,0,-29,4
" 4,061 ",8,0,49,-51,1,-2,3,0,-10,-1,5,5
" 4,062 ",8,0,81,-43,0,-2,0,-3,1,-3,85,0
" 4,063 ",8,0,179,-29,1,0,3,0,-20,-1,-25,3
" 4,064 ",8,0,114,-8,1,0,4,1,3,1,201,0
" 4,065 ",8,0,99,-28,0,0,0,0,-17,-2,31,-5
" 4,066 ",8,0,111,-24,1,1,3,3,40,0,-24,0
" 4,067 ",8,0,169,-36,0,-1,0,-3,-14,-8,229,0
" 4,068 ",8,0,224,-2,3,-7,3,0,-5,3,237,0
" 4,069 ",8,0,79,37,1,1,0,0,12,1,0,10
" 4,070 ",8,0,203,-2,2,0,3,0,22,0,-245,0
" 4,071 ",8,0,138,16,3,2,3,0,28,0,-482,-13
" 4,072 ",8,0,108,-56,0,-2,0,-3,-1,-2,-193,-21
" 4,073 ",8,0,197,-35,1,0,3,0,201,-7,-252,1
" 4,074 ",7,0,26,-10,2,2,3,3,38,0,19,31
" 4,075 ",7,0,75,40,0,-1,0,-3,13,0,-16,0
" 4,076 ",8,0,0,0,0,0,0,0,0,0,-1,31
" 4,077 ",7,0,66,35,1,1,3,3,-3,1,1,-3
" 4,078 ",3,0,0,0,0,0,0,0,0,0,0,0
" 4,079 ",7,0,118,2,0,-1,0,-3,33,0,-21,0
" 4,080 ",8,0,162,1,0,-1,0,-3,20,-1,104,-1
" 4,081 ",8,0,192,-16,9,6,3,0,96,1,-574,0
" 4,082 ",8,0,0,-9,0,0,0,0,-19,0,-7,4
" 4,083 ",8,0,11,-30,0,0,0,0,0,0,-41,25
" 4,084 ",8,0,195,4,0,-1,0,-2,54,1,7,0
" 4,085 ",8,0,138,8,2,2,3,3,42,2,2,3
" 4,086 ",7,0,139,-8,1,0,3,0,-4,2,24,0
" 4,087 ",8,0,106,7,0,-2,0,-3,49,0,0,0
" 4,088 ",8,0,177,34,5,5,3,3,32,1,-83,0
" 4,089 ",8,0,107,-6,4,-2,3,0,31,-4,-8,0
" 4,090 ",8,0,81,-31,0,0,0,0,-13,0,-51,-2
" 4,091 ",8,0,149,10,4,-2,3,0,71,6,144,-1
" 4,092 ",6,0,71,4,0,-1,0,-3,117,-1,121,0
" 4,093 ",8,0,170,-10,1,-2,3,0,51,-1,-51,0
" 4,094 ",8,0,0,0,0,0,0,0,2,0,0,31
" 4,095 ",17,0,141,10,1,1,3,3,22,0,91,-2
" 4,096 ",8,0,78,-65,0,-1,0,-3,-22,-1,84,0
" 4,097 ",7,0,22,-36,0,0,0,0,-19,0,35,10
" 4,098 ",8,0,31,0,1,1,3,3,-5,0,-5,-13
" 4,099 ",8,0,70,-72,0,0,0,0,-14,-2,13,6
" 4,100 ",8,0,58,-20,0,0,0,0,-7,0,-24,-11
" 4,101 ",8,0,120,-10,3,3,3,3,69,-1,-202,3
" 4,102 ",6,0,226,38,4,-1,3,0,355,9,732,-1
" 4,103 ",8,0,154,-1,3,3,3,3,62,2,-177,-3
" 4,104 ",8,0,144,-12,1,0,3,0,-8,-1,20,-6
" 4,105 ",8,0,132,-7,3,2,3,1,7,0,108,0
" 4,106 ",5,0,100,30,7,2,3,0,44,1,0,0
" 4,107 ",8,0,46,-11,0,0,0,0,3,0,-37,18
" 4,108 ",7,0,20,0,0,0,0,0,0,0,1,18
" 4,109 ",8,0,169,35,3,2,3,0,182,0,8,3
" 4,110 ",1,0,0,0,0,0,0,0,0,0,0,0
" 4,111 ",8,0,0,0,0,0,0,0,0,0,-49,31
" 4,112 ",8,0,160,19,0,0,0,0,115,-1,-633,0
" 4,113 ",8,0,0,0,0,0,0,0,0,0,-2,31
" 4,114 ",8,0,211,0,1,0,3,0,7,0,284,0
" 4,115 ",8,0,97,-26,0,0,0,0,-14,-2,82,0
" 4,116 ",7,0,0,-13,0,-1,0,-3,-3,0,1,2
" 4,117 ",8,0,117,-23,0,-3,0,-3,5,1,-229,-2
" 4,118 ",5,0,90,-16,6,5,3,0,45,0,23,-1
" 4,119 ",8,0,188,-26,7,3,3,0,18,3,-5893,0
" 4,120 ",6,0,95,36,1,-1,3,0,3,1,27,0
" 4,121 ",7,0,30,25,0,0,0,0,2,0,0,31
" 4,122 ",6,0,98,5,0,0,0,0,8,0,11,7
" 4,123 ",7,0,55,-22,0,-2,0,-3,-6,-1,-41,3
" 4,124 ",7,0,175,54,0,0,0,0,-16,2,195,-1
" 4,125 ",7,0,150,-44,0,-1,0,-3,-10,-8,35,0
" 4,126 ",8,0,0,0,0,0,0,0,0,0,0,31
" 4,127 ",8,0,0,-16,0,0,0,0,-3,0,0,11
" 4,128 ",8,0,166,49,0,0,0,0,41,0,58,0
" 4,129 ",8,0,78,-1,0,0,0,0,10,-1,-51,0
" 4,130 ",7,0,76,-3,1,1,3,3,18,-6,-12,6
" 4,131 ",6,0,6,-5,0,0,0,0,23,0,-3,14
" 4,132 ",8,0,136,8,2,-2,3,0,34,0,-49,-2
" 4,133 ",8,0,19,-10,0,-1,0,-2,-13,0,37,1
" 4,134 ",4,0,7,1,0,-1,0,-3,20,0,0,0
" 4,135 ",8,0,107,-17,0,0,0,0,4,-3,-177,-1
" 4,136 ",8,0,0,-25,0,0,0,0,-13,0,6,6
" 4,137 ",9,1,150,-5,0,0,0,0,21,-8,0,0
" 4,138 ",8,0,122,50,1,0,3,0,21,0,37,13
" 4,139 ",8,0,95,-9,0,-1,0,-3,26,0,-41,-2
" 4,140 ",5,0,181,30,3,0,3,1,29,6,170,-2
" 4,141 ",1,0,0,0,0,0,0,0,0,0,0,0
" 4,142 ",8,0,150,0,0,0,0,0,-13,-1,61,0
" 4,143 ",8,0,79,-10,0,-1,0,-3,0,0,2,3
" 4,144 ",8,0,78,0,0,0,0,0,171,0,273,2
" 4,145 ",7,0,170,60,1,0,3,0,10,-8,1738,0
" 4,146 ",8,0,60,-27,0,0,0,0,7,0,-299,-2
" 4,147 ",8,0,144,-11,1,1,3,3,1,0,228,0
" 4,148 ",8,0,103,-27,0,-1,0,-3,4,-4,734,-1
" 4,149 ",8,0,243,35,2,1,3,0,107,12,-1192,-1
" 4,150 ",7,0,147,103,1,-1,3,0,128,1,-14,0
" 4,151 ",8,0,217,67,10,8,3,1,165,0,381,0
" 4,152 ",7,0,139,63,2,-2,3,0,18,2,7,0
" 4,153 ",2,0,0,0,0,0,0,0,0,0,0,0
" 4,154 ",11,0,32,2,0,0,0,0,17,0,0,5
" 4,155 ",15,0,32,27,1,1,3,3,2,0,0,31
" 4,156 ",9,1,0,0,0,0,0,0,0,0,0,0
" 4,157 ",8,1,37,2,1,1,3,3,6,0,0,-5
" 4,158 ",11,0,27,7,0,0,0,0,0,0,0,6
" 4,159 ",10,0,37,37,0,0,0,0,12,0,0,31
" 4,160 ",10,0,17,2,0,0,0,0,1,0,0,12
" 4,161 ",10,0,0,-15,0,0,0,0,-2,0,0,6
" 4,162 ",10,0,70,20,0,0,0,0,8,0,0,7
" 4,163 ",8,0,92,42,3,2,3,0,15,0,0,5
" 4,164 ",9,0,143,38,1,0,2,-1,73,0,0,2
" 4,165 ",9,0,24,4,0,0,0,0,2,0,0,-1
" 4,166 ",7,0,53,12,0,0,0,0,7,0,0,9
" 4,167 ",17,0,47,12,0,0,0,0,48,0,0,-3
" 4,168 ",18,0,10,10,0,0,0,0,2,0,0,0
" 4,169 ",11,0,72,-8,1,1,3,3,14,0,0,3
" 4,170 ",11,0,17,17,0,0,0,0,8,0,0,31
" 4,171 ",11,1,0,-25,0,0,0,0,-4,0,0,0
" 4,172 ",9,0,107,57,1,1,3,3,89,0,0,0
" 4,173 ",8,0,0,0,0,0,0,0,0,0,0,31
" 4,174 ",10,1,72,37,1,0,3,0,22,0,0,-1
" 4,175 ",18,0,27,2,0,0,0,0,-6,0,0,-7
