ID,Longevity - Months,Churn,Happiness Index - Current Month,Happiness Index - Change,Support Cases - Current Month,Support Cases - Change,Support Priority - Current Month,Support Priority - Change,Logins - Change,Blogs - Change,Views - Change,Days Since Last Login - Change
3370,11,0,69,4,0,0,0,0,2,0,-189,31
3371,7,0,45,-36,1,0,3,0,-5,-1,10,1
3372,11,0,127,-6,1,1,3,3,14,-2,-157,0
3373,11,0,144,-10,0,0,0,0,-25,1,-140,2
3374,7,0,201,0,0,-1,0,-3,82,-2,-2495,0
3375,11,0,166,-1,0,0,0,0,23,-1,-1384,0
3376,11,0,50,26,0,0,0,0,1,0,-8,16
3377,11,0,109,-25,4,0,3,0,16,1,46,5
3378,11,0,225,1,1,-1,2,-1,-16,2,5780,3
3379,11,0,128,19,0,0,0,0,0,0,2284,0
3380,11,0,95,28,0,0,0,0,15,2,-14,1
3381,11,0,179,-21,0,0,0,0,68,-4,31215,0
3382,11,0,99,-16,1,1,3,3,62,-2,-39,0
3383,11,0,198,-34,0,-5,0,-3,-31,-8,-321,0
3384,11,0,155,0,5,2,3,0,-26,0,-10015,0
3385,11,0,43,-14,0,0,0,0,37,0,4,-5
3386,11,0,210,0,0,-1,0,-3,51,-1,6703,-1
3387,10,0,105,-9,0,0,0,0,3,0,1229,-5
3388,10,0,115,23,0,0,0,0,18,0,-22,-15
3389,11,0,255,0,1,-5,3,0,353,3,-8914,0
3390,11,0,109,41,1,1,4,4,15,4,-81,2
3391,11,0,132,-4,5,4,3,1,38,0,32,-3
3392,11,0,124,65,4,1,3,0,106,-1,0,-1
3393,10,0,77,-2,1,0,3,0,2,0,-291,-9
3394,11,0,184,44,2,2,3,3,24,1,69,-1
3395,11,0,130,0,2,2,3,3,46,0,-170,0
3396,9,0,103,-13,0,-1,0,-3,-6,-1,-11,-8
3397,10,0,125,62,1,1,3,3,22,1,-84,8
3398,11,0,86,63,4,4,3,3,153,0,-26,-14
3399,11,0,118,-10,0,0,0,0,40,-1,-35,1
3400,10,0,133,-10,0,-5,0,-3,1,1,-18,3
3401,11,0,0,0,0,0,0,0,0,0,0,30
3402,11,0,205,7,13,2,3,0,111,2,232,-2
3403,11,0,155,46,0,-1,0,-3,18,2,-2,0
3404,11,0,133,-3,2,1,3,0,6,0,-113,0
3405,11,0,154,-16,0,-1,0,-3,-41,-1,741,0
3406,5,0,178,52,1,0,3,0,11,-1,62,9
3407,11,0,214,0,0,0,0,0,102,0,-4471,0
3408,9,0,145,9,1,1,3,3,58,-4,-259,0
3409,11,0,140,-25,0,-1,0,-2,-7,-2,-61,-1
3410,11,0,63,27,0,0,0,0,2,0,55,31
3411,11,0,115,0,2,1,3,0,11,1,0,0
3412,11,0,76,-49,0,0,0,0,-8,-1,37,0
3413,11,0,209,-11,1,-1,3,0,142,-1,76,0
3414,11,0,77,12,0,0,0,0,-4,0,-7,-3
3415,11,0,16,-2,0,0,0,0,0,0,-22,31
3416,10,0,0,0,0,0,0,0,0,0,0,31
3417,11,0,0,0,0,0,0,0,0,0,-3,31
3418,11,0,154,39,1,0,3,0,53,3,-1178,0
3419,11,0,9,9,1,0,3,1,4,0,2,31
3420,11,0,107,-32,0,-2,0,-3,-26,0,46,-1
3421,10,0,120,11,2,1,3,0,-17,0,63,0
3422,10,0,222,20,13,5,3,0,86,1,144,-2
3423,10,0,174,8,0,0,0,0,81,2,-544,0
3424,10,0,211,-1,0,0,0,0,55,-1,-1982,-1
3425,11,0,154,21,3,2,3,3,120,0,17,0
3426,11,0,91,-41,0,-2,0,-3,-78,-6,34,2
3427,4,0,0,-50,0,0,0,0,2,-2,13,4
3428,11,0,174,-21,0,-3,0,-3,10,0,21,0
3429,11,0,114,10,0,-1,0,-3,3,0,-85,6
3430,11,0,88,16,0,0,0,0,35,0,14,-59
3431,10,0,13,8,0,0,0,0,21,0,1,0
3432,9,0,44,-12,1,1,3,3,-9,0,36,6
3433,11,0,167,-12,0,0,0,0,4,-1,-510,5
3434,11,0,52,40,0,0,0,0,0,0,-4,31
3435,11,0,50,35,0,0,0,0,2,0,-7,31
3436,11,0,0,0,0,0,0,0,0,0,0,31
3437,11,0,112,-1,0,0,0,0,25,-1,-21,3
3438,11,0,51,-6,0,0,0,0,0,0,20,31
3439,9,0,82,-36,0,0,0,0,-1,-1,188,-6
3440,9,0,26,-24,0,0,0,0,-1,0,95,-3
3441,11,0,21,21,0,0,0,0,4,0,-12,31
3442,7,0,144,-19,3,3,3,3,1,-3,-214,4
3443,3,0,0,0,0,0,0,0,0,0,0,0
3444,9,0,145,26,1,1,3,3,16,2,106,8
3445,2,0,0,0,0,0,0,0,0,0,0,0
3446,11,0,137,-12,1,-2,2,-1,66,0,118,-1
3447,11,0,46,-29,0,0,0,0,-8,0,-1675,5
3448,11,0,0,0,0,0,0,0,0,0,0,31
3449,1,0,0,0,0,0,0,0,0,0,0,0
3450,11,0,108,-11,3,-5,3,0,-11,-1,-128,-8
3451,11,0,29,29,0,0,0,0,8,0,0,31
3452,7,0,150,67,3,3,3,3,50,0,7,4
3453,11,0,146,30,3,-2,3,0,9,-1,4658,-16
3454,8,0,2,0,0,0,0,0,0,0,0,-4
3455,11,0,32,10,1,1,3,3,61,0,0,2
3456,1,0,0,0,0,0,0,0,0,0,0,0
3457,11,0,125,-5,0,-1,0,-3,21,-4,32,-1
3458,10,0,104,22,0,0,0,0,-2,1,183,2
3459,11,0,5,5,0,0,0,0,2,0,-2,31
3460,2,0,0,0,0,0,0,0,0,0,0,0
3461,8,0,197,0,2,-1,3,-1,30,0,-1654,0
3462,11,0,121,20,3,-1,3,0,513,1,-59,0
3463,11,0,140,1,0,0,0,0,2,0,-603,0
3464,10,0,182,10,0,0,0,0,61,-2,-13,0
3465,7,0,38,2,0,0,0,0,-1,0,1,18
3466,11,0,61,16,0,0,0,0,-3,0,-2,-74
3467,11,0,131,15,3,-1,3,0,17,2,835,-99
3468,11,0,118,-45,0,0,0,0,-18,-2,-188,-1
3469,10,0,145,-11,0,0,0,0,30,-1,-1024,4
3470,10,0,124,-17,2,2,3,3,64,-1,5,4
3471,11,0,50,-1,0,0,0,0,5,0,-88,21
3472,11,0,164,11,1,-2,3,0,29,3,-239,0
3473,11,0,14,0,0,0,0,0,0,0,-2,31
3474,1,0,0,0,0,0,0,0,0,0,0,0
3475,10,0,177,-9,3,-1,3,0,6,0,258,0
3476,11,0,102,16,0,0,0,0,-4,0,-1722,-2
3477,6,0,82,31,0,-1,0,-3,1,0,0,3
3478,6,0,178,-2,3,-2,3,0,69,0,227,0
3479,10,0,130,-15,1,0,3,0,-23,0,1727,-1
3480,10,0,34,-51,0,0,0,0,-32,0,279,6
3481,11,0,149,10,1,0,3,0,-1,-2,-35,0
3482,11,0,70,-14,0,-1,0,-3,-9,0,40,8
3483,11,0,131,36,0,0,0,0,4,1,-12,-1
3484,10,0,112,-29,0,0,0,0,-15,-4,548,-1
3485,11,0,96,-41,2,1,3,0,-1,-6,14,7
3486,11,1,22,-9,0,0,0,0,0,0,-11,31
3487,11,0,46,11,0,-6,0,-3,25,0,-41,-3
3488,10,0,204,22,0,-1,0,-3,89,-2,534,-1
3489,11,0,46,0,0,0,0,0,1,0,-94,-19
3490,11,0,0,0,0,0,0,0,0,0,0,31
3491,11,1,120,-12,0,0,0,0,11,-1,31,3
3492,9,0,111,-34,0,0,0,0,-27,0,117,0
3493,11,1,141,-12,0,0,0,0,-1,0,85,4
3494,10,0,120,36,0,0,0,0,17,1,-110,-4
3495,5,0,76,13,0,0,0,0,84,0,180,-1
3496,10,0,85,-24,0,0,0,0,-1,0,13,5
3497,3,0,0,0,0,0,0,0,4,0,0,0
3498,11,0,207,3,2,-4,3,0,93,1,15,0
3499,10,0,61,0,0,0,0,0,14,0,-6,2
3500,11,0,105,24,0,0,0,0,7,-1,-163,22
3501,10,0,136,6,0,0,0,0,-12,0,-257,-1
3502,11,0,201,-6,0,-4,0,-3,35,6,608,0
3503,11,0,3,-50,0,0,0,0,0,0,0,14
3504,9,0,150,-35,0,0,0,0,-26,6,607,0
3505,10,0,58,-9,0,0,0,0,6,0,66,5
3506,11,0,105,-37,0,-5,0,-3,-1,-2,-29,-1
3507,11,0,123,45,0,0,0,0,4,1,-203,-1
3508,11,0,189,-18,1,-5,3,0,26,-1,3507,0
3509,11,0,153,9,0,0,0,0,5,-1,5298,0
3510,11,0,145,12,0,0,0,0,11,-1,-2658,-10
3511,11,0,142,-22,0,-1,0,-2,17,0,469,1
3512,8,0,22,0,1,1,3,3,-11,0,-1,4
3513,10,0,69,9,0,0,0,0,0,0,2,-26
3514,7,0,122,-5,1,1,3,3,31,0,47,0
3515,9,0,200,0,1,1,3,3,66,-8,-28,-1
3516,11,0,103,22,7,4,3,0,17,-3,-31,2
3517,10,0,190,2,1,-5,3,0,-5,-4,-886,-1
3518,10,0,191,48,4,2,3,0,-3,2,379,-1
3519,10,0,135,-18,0,0,0,0,34,0,234,-2
3520,10,0,57,0,0,0,0,0,-1,0,-44,16
3521,10,0,17,-5,0,0,0,0,1,0,0,-47
3522,10,0,59,-15,0,0,0,0,2,0,-312,5
3523,8,0,21,-3,1,-1,3,0,33,0,-324,0
3524,10,0,41,-36,0,-1,0,-3,3,-1,15,5
3525,11,0,0,0,0,0,0,0,0,0,-4,31
3526,11,0,92,0,0,-1,0,-3,-11,0,-28,-42
3527,11,0,126,-1,0,0,0,0,0,0,-233,2
3528,8,0,95,-5,0,-1,0,-3,-12,0,-10,-2
3529,9,0,31,7,0,0,0,0,-2,0,-1,-18
3530,10,0,43,-1,0,0,0,0,2,0,-45,31
3531,11,0,121,-21,0,-2,0,-3,22,0,68,-2
3532,9,0,180,-22,2,-1,3,0,33,0,29,-1
3533,11,0,162,1,0,-1,0,-3,5,0,-8,0
3534,10,0,172,1,0,0,0,0,9,-2,-259,0
3535,11,0,0,0,0,0,0,0,0,0,-1,31
3536,8,0,159,-28,1,1,3,3,23,2,109,0
3537,10,0,167,-27,0,0,0,0,15,1,-33,0
3538,10,0,115,-17,1,1,3,3,-27,-9,15,0
3539,10,0,200,-1,0,0,0,0,28,0,690,1
3540,9,0,48,-11,0,0,0,0,-5,0,-14,-56
3541,11,0,0,0,0,0,0,0,0,0,0,31
3542,10,0,62,-38,0,0,0,0,11,-2,-126,20
3543,11,0,120,-10,0,-1,0,-3,-1,0,12,10
3544,11,0,0,0,0,0,0,0,0,0,0,31
3545,11,0,124,-15,1,1,3,3,-12,-6,-150,0
3546,10,0,176,9,1,1,2,2,99,-9,2571,0
3547,11,0,0,0,0,0,0,0,0,0,65,31
3548,10,0,47,34,0,0,0,0,0,0,-3,31
3549,10,0,174,2,1,0,4,2,45,-3,-43,0
3550,10,0,219,-2,2,-1,3,0,90,1,-1163,-3
3551,10,0,133,78,0,0,0,0,167,7,-97,7
3552,10,0,95,-1,7,7,3,3,43,0,-74,-8
3553,10,0,29,0,0,0,0,0,1,0,1,2
3554,9,0,87,-49,0,-8,0,-3,-24,0,-728,1
3555,11,0,153,4,1,0,3,0,102,1,127,0
3556,10,0,177,-2,0,0,0,0,-5,-2,265,0
3557,10,1,141,-6,1,1,0,0,-1,-6,-333,-1
3558,10,0,135,46,0,0,0,0,28,1,-3,3
3559,11,0,45,-7,0,0,0,0,212,0,14,0
3560,10,0,201,73,0,-1,0,-3,122,5,19,0
3561,10,0,172,0,0,-3,0,-3,7,3,-105,-13
3562,5,0,56,-66,1,1,3,3,-22,-6,-227,0
3563,10,0,100,46,0,0,0,0,21,1,-4,-15
3564,11,0,105,-8,0,0,0,0,-24,0,1222,0
3565,10,0,209,3,0,0,0,0,50,3,-1733,4
3566,11,0,98,36,0,0,0,0,-8,2,-13,-22
3567,11,0,75,-10,1,1,3,3,8,0,-22,0
3568,9,1,0,-45,0,0,0,0,-15,0,-961,9
3569,9,0,112,1,1,1,3,3,19,1,-317,-4
3570,10,0,93,-11,0,0,0,0,2,-4,15,-8
3571,10,0,161,13,0,-1,0,-3,31,0,2215,-1
3572,11,0,162,-24,0,-3,0,-3,-9,-2,-21,4
3573,10,0,219,22,0,0,0,0,46,-6,100,0
3574,10,0,179,-6,1,-1,3,0,6,-5,41,0
3575,10,0,154,42,0,0,0,0,3,3,2175,-8
3576,11,0,88,-90,0,0,0,0,-2,-3,-120,0
3577,11,0,75,-4,0,-1,0,-2,48,0,-1,0
3578,10,0,83,20,0,-1,0,-3,-13,1,-445,0
3579,11,0,177,21,2,-2,2,-1,45,-1,-44,3
3580,11,0,0,-9,0,0,0,0,-1,0,0,-106
3581,11,0,57,-20,0,-3,0,-3,-37,0,68,0
3582,10,0,5,0,1,1,3,3,-1,0,0,-102
3583,10,1,14,0,0,0,0,0,0,0,4,31
3584,10,0,57,0,0,0,0,0,3,0,-134,10
3585,10,0,159,38,0,0,0,0,0,2,-242,0
3586,11,0,111,27,0,-2,0,-3,-9,1,692,3
3587,11,0,90,4,0,0,0,0,-29,-1,-37,5
3588,6,0,144,2,0,-2,0,-3,-3,0,91,-1
3589,11,0,177,2,0,0,0,0,19,0,-178,0
3590,11,0,60,-1,0,0,0,0,45,0,-9,-1
3591,10,0,139,-16,0,0,0,0,-10,-1,69,0
3592,7,0,23,-12,0,0,0,0,-5,0,-83,10
3593,10,0,52,-15,0,0,0,0,-4,0,465,0
3594,11,0,143,-3,4,1,3,0,-3,-2,-206,0
3595,10,0,178,3,2,1,3,0,67,0,-650,0
3596,9,0,88,21,5,5,3,3,114,0,-95,-1
3597,10,0,0,0,0,0,0,0,0,0,0,31
3598,10,0,0,0,0,0,0,0,-1,0,-1,2
3599,10,0,0,0,0,0,0,0,0,0,0,31
3600,7,0,117,31,1,-1,3,0,65,4,-1,-1
3601,3,0,10,10,0,0,0,0,18,0,0,0
3602,3,0,66,66,0,0,0,0,72,0,0,0
3603,9,1,0,-78,0,0,0,0,-4,-2,-915,3
3604,10,0,208,-14,2,0,3,0,91,-9,-168,0
3605,10,0,104,8,2,1,3,0,73,0,-36,-1
3606,10,0,163,36,1,1,2,2,-3,1,-420,-2
3607,10,0,73,-25,0,0,0,0,-11,0,-2060,-1
3608,10,0,188,15,2,-1,3,0,67,0,-113,-1
3609,10,0,94,-57,0,0,0,0,-22,-1,-157,0
3610,10,0,188,16,2,1,3,0,152,8,70,0
3611,9,0,145,50,0,0,0,0,110,0,8,0
3612,8,0,0,0,0,0,0,0,0,0,0,31
3613,10,0,139,-40,1,0,3,0,49,-4,-625,0
3614,10,0,38,-47,0,0,0,0,-4,-2,-10,-3
3615,10,0,130,0,0,0,0,0,10,0,-580,1
3616,9,0,16,-70,0,0,0,0,-3,-1,-29,-18
3617,9,0,90,15,0,0,0,0,3,0,15,23
3618,10,0,91,15,0,0,0,0,-1,0,0,0
3619,10,0,63,-10,0,-6,0,-3,-26,0,-5,2
3620,9,0,126,5,0,0,0,0,-10,0,1009,5
3621,9,0,92,-36,0,0,0,0,-4,-1,-18,-3
3622,10,0,0,0,0,0,0,0,0,0,1,31
3623,10,0,160,-6,0,-2,0,-3,12,-2,-372,0
3624,10,0,137,-3,0,0,0,0,-2,-2,0,13
3625,8,1,96,7,0,0,0,0,-8,0,124,-8
3626,10,0,175,20,2,-1,3,0,-19,0,-883,0
3627,10,0,181,-2,1,1,3,3,28,0,126,0
3628,10,0,79,-13,0,0,0,0,-67,-5,0,0
3629,10,0,27,25,0,0,0,0,2,0,0,31
3630,10,0,64,-10,0,0,0,0,13,0,-43,-5
3631,10,0,3,3,0,0,0,0,0,0,-15,31
3632,10,0,215,26,6,5,3,0,46,0,-2,0
3633,10,0,51,-15,2,1,3,1,3,0,-69,10
3634,9,0,116,11,0,0,0,0,70,1,-6,0
3635,10,0,126,-26,1,0,3,0,22,0,482,-1
3636,9,0,160,51,1,1,2,2,4,1,28,2
3637,10,0,33,32,0,0,0,0,-4,0,0,1
3638,10,0,73,-6,0,0,0,0,-12,0,-4,-2
3639,7,0,137,11,1,-3,3,0,7,-1,1395,-56
3640,10,0,151,26,0,0,0,0,42,1,2,0
3641,10,0,57,0,0,0,0,0,-5,0,-2,2
3642,10,0,109,-53,0,-1,0,-3,34,-1,504,-1
3643,10,0,57,-10,0,0,0,0,-7,0,-35,-11
3644,10,0,64,-39,0,0,0,0,-4,0,-471,-3
3645,9,0,68,0,0,0,0,0,13,8,-60,0
3646,9,0,15,-15,0,0,0,0,-4,0,161,-72
3647,10,0,109,0,0,0,0,0,-3,0,573,11
3648,10,0,193,5,0,-1,0,-3,52,1,80,0
3649,10,0,162,-7,1,0,3,0,20,0,46,0
3650,9,0,109,-11,0,-1,0,-3,9,0,26,1
3651,9,0,139,-4,0,-4,0,-4,45,0,128,0
3652,10,0,110,0,1,-1,3,0,13,0,6,3
3653,8,0,178,-17,0,-3,0,-3,54,10,156,-5
3654,9,0,0,0,0,0,0,0,0,0,1,31
3655,10,0,83,40,0,0,0,0,2,5,0,1
3656,8,0,89,-69,2,2,3,3,37,-1,5,-3
3657,9,0,136,-2,0,0,0,0,166,1,315,0
3658,9,0,181,12,0,-4,0,-3,-17,-2,298,0
3659,8,0,98,52,1,1,3,3,4,2,32,3
3660,8,0,174,-7,0,-2,0,-3,21,-2,783,0
3661,9,0,109,-46,0,-1,0,-3,-14,-1,52,3
3662,10,0,164,4,3,-5,3,0,27,7,234,-1
3663,10,0,218,27,0,0,0,0,12,1,-219,0
3664,10,0,8,0,1,1,3,3,2,0,-6,3
3665,9,0,123,13,0,0,0,0,7,-2,-2,-1
3666,10,0,64,4,2,0,3,0,76,0,0,0
3667,7,1,73,-61,0,-2,0,-3,-16,-2,21,-1
3668,10,0,6,-6,0,0,0,0,29,0,0,4
3669,10,1,117,16,0,0,0,0,93,-1,55,0
3670,10,0,0,-40,0,0,0,0,0,0,6,31
3671,10,0,248,6,2,-7,3,0,94,3,1125,0
3672,10,0,177,-6,2,2,3,3,58,-1,1526,0
3673,9,0,139,38,0,0,0,0,7,1,73,6
3674,9,0,113,5,0,-2,0,-3,41,0,-362,6
3675,9,0,56,-2,0,0,0,0,-4,0,-16,0
3676,9,0,71,1,0,0,0,0,9,0,-248,6
3677,6,0,126,4,5,3,3,0,-10,-1,-26,2
3678,10,0,141,6,3,2,3,1,123,0,-90,0
3679,10,0,140,27,1,1,3,3,1,2,56,-1
3680,2,0,0,0,0,0,0,0,0,0,0,0
3681,5,1,73,26,5,5,3,3,98,0,36,-6
3682,10,0,136,-40,1,1,0,0,-18,-1,-156,-2
3683,10,0,59,-17,0,0,0,0,4,0,162,3
3684,10,0,176,-5,0,0,0,0,-5,-10,5483,5
3685,10,0,70,-13,1,1,3,3,4,-2,1,-126
3686,7,0,152,70,1,1,2,2,16,0,65,3
3687,10,0,131,-34,0,-1,0,-3,1,-1,-596,0
3688,9,0,153,55,0,-1,0,-3,27,0,-21,1
3689,10,0,110,0,1,1,3,3,-1,0,0,3
3690,10,0,0,0,1,1,3,3,0,0,0,31
3691,9,0,55,-12,0,-1,0,-3,-4,0,23,11
3692,9,0,67,17,0,-1,0,-3,-1,0,-1,13
3693,10,0,21,0,0,-4,0,-3,-4,0,2,2
3694,9,0,29,11,0,0,0,0,5,0,0,-82
3695,5,0,0,0,0,0,0,0,-6,0,3,12
3696,9,0,155,28,0,0,0,0,8,30,-51,1
3697,10,0,88,-2,0,0,0,0,0,0,-107,-1
3698,10,0,67,36,0,0,0,0,26,1,5,16
3699,6,0,187,9,0,0,0,0,4,1,1333,2
3700,10,0,120,16,1,1,3,3,2,-4,1181,4
3701,10,0,89,-13,0,0,0,0,-38,2,17,-6
3702,7,0,177,-2,0,-4,0,-3,-15,10,95,3
3703,6,0,143,91,1,-2,3,0,4,1,-4,-15
3704,10,0,95,-67,2,0,3,1,8,-5,-48,-2
3705,10,0,142,-7,0,0,0,0,1,5,-2068,0
3706,9,0,198,32,0,0,0,0,32,5,46,-2
3707,1,0,0,0,0,0,0,0,0,0,0,0
3708,9,0,170,-2,0,-1,0,-3,-14,-2,27,-2
3709,10,0,55,-11,0,0,0,0,1,0,0,0
3710,10,0,145,36,4,2,3,0,37,1,-199,0
3711,9,0,129,70,0,0,0,0,122,5,92,31
3712,9,0,219,-11,1,-2,2,-1,6,-2,603,0
3713,10,0,0,0,0,0,0,0,0,0,2,31
3714,10,0,65,58,0,0,0,0,4,1,0,30
3715,10,0,83,-29,0,-1,0,-3,-18,-4,-3,-3
3716,10,0,157,49,6,2,3,-1,175,2,-482,0
3717,7,0,78,24,0,0,0,0,1,0,11,9
3718,9,0,44,2,0,-1,0,-3,1,0,0,-3
3719,10,0,74,-31,0,0,0,0,-11,0,27,12
3720,10,0,125,-5,0,0,0,0,1,-5,1860,1
3721,8,0,126,-8,1,-5,2,-1,-45,3,268,0
3722,8,0,0,0,0,0,0,0,0,0,0,31
3723,10,0,0,-56,0,0,0,0,-9,-5,34,-4
3724,10,0,30,0,0,0,0,0,8,0,14,2
3725,9,1,13,-21,0,-4,0,-3,-50,0,-360,4
3726,10,0,140,-4,0,-1,0,-2,-8,-3,-76,0
3727,10,0,124,-45,0,0,0,0,3,5,9,0
3728,9,0,126,-8,0,0,0,0,0,0,-46,5
3729,10,0,178,1,3,2,3,3,38,1,164,0
3730,9,0,125,10,2,0,3,0,15,0,75,0
3731,9,0,189,12,1,1,3,3,21,5,-678,0
3732,9,0,113,1,4,0,3,0,-19,0,-312,-1
3733,9,0,0,0,0,0,0,0,0,0,-5,31
3734,10,0,36,15,0,0,0,0,6,0,-7,-46
3735,10,0,166,-3,1,-1,3,-1,-62,-7,1073,0
3736,10,0,0,0,0,0,0,0,0,0,0,30
3737,10,0,105,16,0,0,0,0,111,2,171,-10
3738,7,0,117,-31,1,-4,3,0,24,1,-5,3
3739,10,0,201,-18,0,-5,0,-3,85,-1,-233,0
3740,10,0,63,-25,0,0,0,0,-7,0,589,3
3741,10,0,79,1,0,0,0,0,0,0,-98,3
3742,10,0,109,-20,0,-2,0,-3,24,-1,122,0
3743,10,0,55,0,0,0,0,0,-11,0,21,17
3744,9,0,197,15,2,1,3,0,159,0,-185,0
3745,10,0,73,-27,0,0,0,0,5,-2,28,6
3746,10,0,104,40,0,-2,0,-3,28,0,-53,2
3747,5,0,140,35,5,-5,3,0,31,-4,12,2
3748,10,0,157,59,4,3,3,3,76,-3,5,-2
3749,10,0,221,75,0,0,0,0,37,8,97,0
3750,9,0,15,-10,0,0,0,0,0,0,2,31
3751,10,0,112,-11,2,-3,3,0,31,0,30,-3
3752,10,0,151,2,0,0,0,0,22,1,-73,0
3753,10,0,149,22,7,5,3,0,-38,1,175,1
3754,10,0,132,1,1,-8,3,0,7,0,13,0
3755,10,0,36,-37,0,0,0,0,14,-1,26,3
3756,10,0,142,-15,1,-2,3,0,17,-1,-82,0
3757,10,0,69,-41,0,0,0,0,-3,0,638,3
3758,10,0,27,-10,0,0,0,0,1,0,39,-63
3759,10,0,94,-3,0,-1,0,-3,30,2,218,-10
3760,10,0,76,0,1,1,3,3,-2,0,-4,1
3761,10,0,98,60,0,0,0,0,4,1,-56,31
3762,10,0,99,13,0,0,0,0,36,0,-24,-13
3763,9,0,58,36,0,0,0,0,8,1,-16,1
3764,10,0,82,-2,0,0,0,0,-9,0,60,-1
3765,10,0,2,-14,0,0,0,0,0,0,-93,31
3766,9,0,0,0,0,0,0,0,0,0,0,31
3767,9,0,92,-15,0,-2,0,-3,-51,-4,1659,0
3768,9,1,52,0,0,0,0,0,2,0,-44,31
3769,10,0,101,-30,0,0,0,0,-11,-4,-375,0
3770,9,0,173,7,0,-1,0,-4,33,2,30,1
3771,10,1,0,0,0,0,0,0,0,0,0,31
3772,9,0,185,43,2,-2,3,1,-38,-1,224,0
3773,10,0,158,-34,3,0,3,0,-48,0,396,0
3774,8,0,21,-3,0,0,0,0,20,0,0,10
3775,10,0,195,17,3,-1,3,0,125,2,207,0
3776,10,0,191,3,5,1,3,0,100,2,230414,0
3777,9,0,164,19,2,-1,3,-1,105,0,-58,-1
3778,5,1,68,16,3,2,3,0,-7,0,951,6
3779,9,0,0,0,0,0,0,0,0,0,0,31
3780,8,0,64,-12,1,1,3,3,-11,0,161,-3
3781,1,0,0,0,0,0,0,0,0,0,0,0
3782,10,0,6,-76,0,0,0,0,-2,-1,-52,-7
3783,10,0,129,-6,0,-2,0,-2,20,0,95,0
3784,10,0,136,0,0,0,0,0,20,3,121,7
3785,10,0,34,-26,0,0,0,0,-1,0,5,3
3786,9,0,5,-17,0,0,0,0,3,0,16,-87
3787,8,0,107,43,3,3,3,3,167,0,0,0
3788,8,0,234,2,0,0,0,0,-15,6,-937,0
3789,9,0,53,-62,0,0,0,0,-2,-1,-8,16
3790,9,0,43,8,0,0,0,0,51,0,0,-3
3791,9,0,91,-21,0,0,0,0,5,0,126,6
3792,10,0,140,-4,1,1,3,3,11,-2,-151,-2
3793,10,0,183,11,0,0,0,0,13,6,116,0
3794,10,0,207,37,1,-4,3,0,101,3,598,0
3795,9,0,210,87,2,-7,3,0,56,3,142,-1
3796,9,0,133,1,0,0,0,0,10,0,3887,0
3797,9,0,112,51,1,1,3,3,22,1,-66,-2
3798,10,0,0,0,0,0,0,0,0,0,0,31
3799,10,0,78,-15,0,-1,0,-3,-2,-1,-11,1
3800,9,0,128,-4,0,-1,0,-3,-79,-3,312,0
3801,8,0,67,-1,0,0,0,0,5,0,57,10
3802,9,0,0,0,0,0,0,0,1,0,0,-47
3803,9,0,150,15,0,0,0,0,31,0,452,0
3804,9,0,148,18,0,0,0,0,159,2,45,0
3805,8,1,109,10,0,0,0,0,3,0,150,6
3806,6,0,0,-41,0,0,0,0,-14,0,0,1
3807,9,0,165,46,0,0,0,0,20,5,2,31
3808,9,0,1,1,2,2,3,3,18,0,0,31
3809,8,0,72,0,0,-1,0,-3,4,0,-4,0
3810,8,1,40,-100,0,-1,0,-2,-16,0,4399,6
3811,10,0,91,10,2,2,3,3,226,0,-24,0
3812,9,0,14,11,0,0,0,0,19,0,1,19
3813,4,0,23,-11,1,1,3,3,36,0,1,0
3814,10,0,97,52,2,-2,3,0,27,1,0,-23
3815,9,0,169,-33,1,-2,3,0,-31,-1,244,2
3816,9,0,86,2,0,0,0,0,-6,3,0,0
3817,9,0,79,-42,0,-1,0,-3,-3,-1,39,12
3818,9,0,134,-18,1,1,3,3,39,3,247,0
3819,8,0,141,-36,0,-1,0,-3,89,9,108,0
3820,8,0,167,5,0,-2,0,-3,119,12,195,0
3821,9,0,118,18,2,2,3,3,83,0,-47,-14
3822,9,0,66,-108,0,-1,0,-3,-82,-1,56,0
3823,9,0,0,0,0,0,0,0,0,0,7,31
3824,8,0,86,-1,0,0,0,0,-2,0,-56,-5
3825,8,0,18,-41,0,0,0,0,-4,0,10,-23
3826,9,0,187,-31,0,0,0,0,44,-1,489,0
3827,9,0,216,48,0,0,0,0,70,0,68,0
3828,2,0,0,0,0,0,0,0,0,0,0,0
3829,9,0,159,-45,1,-3,3,0,-15,-2,-40,0
3830,9,0,150,10,4,4,3,3,33,0,-63,-1
3831,9,0,135,-15,1,1,3,3,54,1,-70,0
3832,9,0,134,-5,0,0,0,0,-2,0,-63,3
3833,9,0,41,-36,2,1,3,0,48,-1,-24,-1
3834,9,0,182,-3,1,0,3,0,6,-2,100,-1
3835,9,0,25,0,0,-2,0,-3,-6,0,3,-14
3836,9,0,143,-26,0,0,0,0,-9,0,-167,0
3837,9,0,80,15,0,-1,0,-3,0,0,41,4
3838,9,0,194,14,0,0,0,0,71,8,-302,0
3839,6,0,31,2,1,-1,2,-1,0,0,0,-14
3840,3,0,0,0,0,0,0,0,10,0,0,0
3841,6,0,81,36,2,0,3,0,54,1,0,1
3842,9,0,15,-10,0,0,0,0,-3,0,-5,1
3843,9,0,135,-5,0,-1,0,-3,-22,0,528,-2
3844,3,0,31,31,0,0,0,0,34,0,0,0
